a,b
0,0.612903226
0,0.615384615
0.1,0.647058824
0.5,0.724137931
0.461538462,0.545454545
0.384615385,0.529411765
0.2,0.666666667
0,0.5625
0.25,0.684210526
0.333333333,0.625
0.181818182,0.863636364
0.4,0.782608696
0.235294118,0.583333333
0.111111111,0.857142857
0.2,0.6
0,0.636363636
0.833333333,0.692307692
0,0.703703704
0.307692308,0.933333333
0,0.866666667
0.461538462,0.222222222
0,0.7
0.2,0.6
0.6,0.774193548
0.454545455,0.6
0.375,0.818181818
0.375,0.842105263
0,0.416666667
0.482758621,0.766666667
0.636363636,0.612244898
0,0.6875
0,0.909090909
0.545454545,0.75
0.272727273,0.833333333
0.461538462,0.875
0,0.863636364
0,0.722222222
0,0.8
0.3125,0.619047619
0.55,0.826530612
0.454545455,0.703703704
0,0.769230769
0,0.621621622
0.181818182,0.777777778
0.545454545,0.741935484
0,0.5
0.333333333,0.705882353
0.444444444,0.916666667
0,0.6
0,0.6875
0.625,0.764705882
0.15,0.666666667
0.476190476,1
0.272727273,0.681818182
0,0.928571429
0,0.857142857
0,0.692307692
0.416666667,0.533333333
0,0.5625
0.266666667,0.75862069
0.333333333,0.882352941
0,0.888888889
0.666666667,0.625
0,0.75
0.805555556,0.6875
0.5,0.6875
0.428571429,0.411764706
0.166666667,0.592592593
0,0.888888889
0.166666667,0.636363636
0,0.785714286
0,1
0.083333333,0.857142857
0,0.6875
0.260869565,0.772727273
0.071428571,0.733333333
0.142857143,0.785714286
0,0.615384615
0,0.818181818
0,0.714285714
0,0.695652174
0,0.25
0,0.866666667
0.583333333,0.777777778
0.526315789,0.882352941
0.25,0.823529412
0.421052632,0.571428571
0,0.833333333
0.238095238,0.8
0,0.578947368
0,0.764705882
0.333333333,0.8
0.64,0.692307692
0,0.722222222
0.583333333,0.806451613
0.142857143,0.583333333
0.545454545,0.933333333
0.421052632,0.705882353
0.333333333,0.84375
0.571428571,0.692307692
0.75,0.904761905
0.181818182,0.6
0,0.473684211
0,0.5
0.363636364,0.666666667
0,0.866666667
0.181818182,0.903225806
0.1875,0.846153846
0,0.6875
0,0.633333333
0.095238095,0.5
0.263157895,0.434782609
0.2,0.571428571
0.4,0.75
0,0
0,0.058823529
0.5625,0.796610169
0.25,0.461538462
0.545454545,0.50877193
0.333333333,0.571428571
0.15,0.888888889
0.210526316,0.466666667
0.5,0.555555556
0.1,0.916666667
0.368421053,0.636363636
0,0.692307692
0,0.75
0.409090909,0.842105263
0,0.766666667
0.19047619,0.625
0.555555556,0.666666667
0,0.5
0.833333333,0.928571429
0,0.666666667
0.263157895,0.75
0.263157895,0.555555556
0.6,0.357142857
0.285714286,0.588235294
0,0.785714286
0.235294118,1
0.238095238,0
0.166666667,0.696969697
0.05,0.8125
0.105263158,0.772727273
0.263157895,0.68
0.6,0.761904762
0.357142857,0.842105263
0.3125,0.904761905
0,0.75
0.7,1
0,0.8
0.380952381,0.857142857
0.15,0.65625
0,0.684210526
0.263157895,0.846153846
0.307692308,0.826086957
0.541666667,0.681818182
0.157894737,0.739130435
0.5,0.837837838
0.545454545,0.6875
0.166666667,1
0.25,0.913043478
0.272727273,0.848484848
0.210526316,0.909090909
0.142857143,0.928571429
0.5625,0.882352941
0.263157895,0.2
0.105263158,0.875
0.2,0.611111111
0,0.777777778
0.473684211,0.384615385
0.666666667,0.6
0.25,0.310344828
0.35,0.533333333
0.157894737,0.75
0.210526316,0.5
0.263157895,0.909090909
0.095238095,0
0.2,0.863636364
0.277777778,0.59375
0.333333333,0.931034483
0.166666667,0.782608696
0.230769231,0.846153846
0.105263158,0.75
0.157894737,0.8
0.55,0.8
0.157894737,0.642857143
0.263157895,0.916666667
0.142857143,0.461538462
0,0.772727273
0.25,0.904761905
0.222222222,0.9375
0.083333333,0.777777778
0.166666667,0.5
0.631578947,0.733333333
0.222222222,0.833333333
0.333333333,0.757575758
0.052631579,0.363636364
0,0.652173913
0.142857143,1
0.222222222,0.533333333
0.454545455,0.5625
0.333333333,0.728813559
0.421052632,0.764705882
0,0.636363636
0.076923077,0.655172414
0.304347826,0.9
0.272727273,0.92
0,0.787878788
0.263157895,0.882352941
0.333333333,1
0.555555556,1
0.3,0.615384615
0.333333333,0.777777778
0.666666667,1
0,0.857142857
0.157894737,0.818181818
0.5,0.769230769
0.210526316,0.904761905
0.105263158,0.5
0.285714286,0.818181818
0,0.678571429
0,0.9375
0.5,0.272727273
0,0.761904762
0.346153846,0.833333333
0.846153846,0.777777778
0.526315789,0.625
0.166666667,0.375
0.368421053,0.677419355
0.4,0.933333333
0.052631579,0.661290323
0.142857143,1
0.2,0.823529412
0,0.764705882
0.111111111,0.894736842
0.5,0.869565217
0.083333333,0.571428571
0.8,0.5
0.421052632,0.853658537
0,0.714285714
0.263157895,0.617021277
0.105263158,0.764705882
0.19047619,0.534653465
0,0.666666667
0,0.843137255
0.388888889,0.681818182
0,0.796875
0.8,0.914285714
0.466666667,0.888888889
0.368421053,0.806451613
0.052631579,0.8
0.428571429,0.5
0,0.857142857
0,0.833333333
0,0.588235294
0.421052632,0.615384615
0.75,0.666666667
0.473684211,0.75
0.35,0.857142857
0.052631579,0.307692308
0.266666667,0.416666667
0.5,0.903225806
0.4,0.7
0.176470588,0.857142857
0,0.684210526
0,0.8
0.684210526,0.363636364
0.5,0.653061224
0.166666667,0.666666667
0.173913043,0.92
0.842105263,0.833333333
0.052631579,0.615384615
0.133333333,0.740740741
0.4,0.785714286
0.1875,0.580645161
0.305555556,0.740740741
0.5,1
0,0.875
0.666666667,0.666666667
0.111111111,0.806451613
0.263157895,0.604395604
0.384615385,0.80952381
0,0.727272727
0,0.473684211
0.4,0.533333333
0,0.625
0.166666667,0.623655914
0.055555556,0.705882353
0.666666667,0.8
0.578947368,0.888888889
0,0.80952381
0.52173913,0.428571429
0.583333333,0.785714286
0,0.80952381
0.416666667,0.636363636
0,0.866666667
0.214285714,1
0,0.8
0.272727273,0.736842105
0.304347826,0.666666667
0.866666667,0.6
0.631578947,0.1875
0.5,0.75
0.083333333,0.818181818
0.05,0.5
0.333333333,0.416666667
0.181818182,0.769230769
0.133333333,0.416666667
0.272727273,0.826086957
0.782608696,0.909090909
0.263157895,0.9
0.684210526,1
0.25,0.965517241
0,0.7
0,0.903225806
0.095238095,0.846153846
0,0.75
0,0.863636364
0.263157895,0.75
0,0.8125
0.083333333,0.780487805
0,0.666666667
0.333333333,0.826086957
0.210526316,0.263157895
0.047619048,0.615384615
0.1,0.785714286
0.166666667,0.722222222
0,0.71875
0.3,0.928571429
0.130434783,0.916666667
0.333333333,0.8
0.111111111,1
0,0.606060606
0.333333333,0.714285714
0.066666667,0.789473684
0.047619048,0.7
0.125,0.764705882
0,0.714285714
0.2,0.821428571
0.375,0.5
0.166666667,0.75
0.222222222,0.818181818
0.272727273,0.588235294
0,0.875
0.047619048,0.4
0.4375,0.75
0.529411765,0.818181818
0,0.363636364
0.272727273,0.846153846
0.6,0.727272727
0.166666667,0.75
0.052631579,0.92
0,0.5625
0.625,0.80952381
0.238095238,0.636363636
0.4,0.6
0.5,0.652173913
0.295454545,0.388888889
0,0.666666667
0.083333333,0.694444444
0.105263158,0.761904762
0.3125,0.612903226
0.3,0.857142857
0.1875,0.608695652
0,0.791666667
0.4,0.526315789
0.181818182,0.833333333
0,0.833333333
0.84,0
0.210526316,0.818181818
0.166666667,0.666666667
0.5625,0.714285714
0.071428571,0.961538462
0.307692308,0.772727273
0.333333333,0.769230769
0.083333333,0.769230769
0.777777778,0.3125
0.055555556,0.769230769
0.052631579,0.722222222
0,0.85
0,0.6875
0,0.75
0.5,0.666666667
0.133333333,0.695652174
0.461538462,0.9
0.083333333,0.6
0.195652174,0.666666667
0.277777778,0.627906977
0.25,0.777777778
0.052631579,0.947368421
0.076923077,0.454545455
0.4375,0.696969697
0.19047619,0.8
0,0.85
0.454545455,0.545454545
0.416666667,0.769230769
0.111111111,0.428571429
0.25,0.8125
0.555555556,0.5
0,0.777777778
0,1
0.47826087,0.655172414
0.166666667,0.166666667
0.047619048,0.764705882
0,1
0.363636364,1
0,0.363636364
0.466666667,0.733333333
0.166666667,0.384615385
0.136363636,0.857142857
0.083333333,0.944444444
0,0.666666667
0.315789474,0.75
0.095238095,0.8
0.333333333,0.866666667
0.733333333,0.647058824
0.769230769,0.818181818
0,0.825
0.083333333,0.714285714
0.25,0.45
0.111111111,0.75
0.333333333,0.705882353
0,0.605263158
0.157894737,0.75
0.333333333,0.625
0.545454545,0.818181818
0.133333333,0.857142857
0,0.909090909
0.083333333,0.6875
0.4,0.75
0.272727273,0.933333333
0.105263158,0.735849057
0.333333333,0.833333333
0.266666667,0.657142857
0.315789474,0.673076923
0.19047619,0.6875
0,0.690909091
0,0.666666667
0,0.666666667
0.25,0.6
0.4,0.76
0.3125,0.818181818
0.105263158,0.727272727
0.75,0.666666667
0.157894737,0.745762712
0,0.595238095
0.285714286,0.736842105
0.538461538,0.894736842
0.310344828,0.590909091
0,0.666666667
0.357142857,0.698113208
0,0.757575758
0.8,0.538461538
0.25,0.8
0.272727273,0.823529412
0.315789474,0.9
0.083333333,0.821428571
0.210526316,0.727272727
0,0.727272727
0.238095238,0.714285714
0,0.681818182
0,0.7
0.333333333,0.80952381
0.25,0.9
0.157894737,0.875
0.157894737,0.933333333
0.25,0.692307692
0.625,0.703703704
0.315789474,0.794117647
0.142857143,0.722222222
0.466666667,0.377777778
0,0.823529412
0,1
0.533333333,0.333333333
0,0.55
0,0.692307692
0.315789474,0.636363636
0.210526316,0.954545455
0.083333333,0.6
0.315789474,0.829268293
0.047619048,0.909090909
0,0.866666667
0.642857143,0.785714286
0,0.925925926
0.222222222,0.588235294
0.181818182,0.952380952
0.277777778,0.857142857
0.071428571,0.25
0.388888889,0.8
0.166666667,0.8
0.333333333,0.95
0.315789474,0.913043478
0.421052632,0.714285714
0.238095238,0.6
0.5,0.95
0.5,0.857142857
0.142857143,0.733333333
0.2,0.3
0,0.545454545
0,0.875
0.222222222,0.925925926
0.333333333,0.523809524
0.166666667,0.785714286
0.133333333,0.777777778
0.0625,0.785714286
0.368421053,0.857142857
0,0.962962963
0.095238095,0.75
0.25,0.571428571
0,0.576271186
0,0.642857143
0,0.6875
0,0.75
0,0.875
0.166666667,0.761904762
0.333333333,0.842105263
0.214285714,0.866666667
0.473684211,0.777777778
0.095238095,0.870967742
0,0.928571429
0,1
0,0.43956044
0,0.428571429
0.222222222,0.842105263
0.277777778,0.625
0,0.5625
0,0.80952381
0.105263158,0.75
0.333333333,0.75
0.19047619,0.923076923
0,0.764705882
0,0.764705882
0,0.777777778
0,0.8125
0,0.863247863
0.8,0.7
0.222222222,0.857142857
0,1
0.571428571,0.75
0.421052632,0.8
0,0.894736842
0.416666667,1
0.047619048,0.608695652
0,0.777777778
0,0.692307692
0.222222222,0.891891892
0.615384615,0.5
0,0.5
0.111111111,0.833333333
0.272727273,0.9375
0.214285714,0.888888889
0.071428571,0.428571429
0.157894737,0.588235294
0,0.846153846
0.166666667,0.571428571
0.142857143,0.535
0,0.5
0.857142857,0.923076923
0,0.666666667
0,0.615384615
0.357142857,0.5625
0.363636364,0.729166667
0.368421053,0.740740741
0.076923077,0.75
0.181818182,0.5
0,0.909090909
0.315789474,0.933333333
0.083333333,0.59602649
0,0.875
0.285714286,0.9
0,0.833333333
0,0.916666667
0.5,0.583333333
0.470588235,0.894736842
0,0.964285714
0.368421053,0.454545455
0,0.90625
0,0.913043478
0.25,0.857142857
0.25,0.777777778
0.390243902,0.666666667
0.375,0.695652174
0.210526316,0.733333333
0,1
0.2,0.909090909
0.333333333,0.833333333
0.454545455,0.583333333
0.375,0.785714286
0.263157895,0.75
0.3,0.933333333
0,0.913043478
0.583333333,0.8
0,0.818181818
0.25,0.923076923
0.315789474,1
0,0.928571429
0.277777778,0.931818182
0.142857143,0.769230769
0.466666667,0.769230769
0.266666667,0.846153846
0.25,0.923076923
0.263157895,0.923076923
0,0.466666667
0.071428571,0.75
0.416666667,0.823529412
0,0.816326531
0,0.888888889
0.571428571,0.636363636
0.333333333,0.95
0.5625,0.958333333
0.375,0.625
0.555555556,0.88
0.285714286,0.764705882
0.25,0.904761905
0,0.851851852
0,0.76
0,0.636363636
0,0.791666667
0.375,0.909090909
0.111111111,0.888888889
0.25,0.75
0,1
0,0.785714286
0,0.9
0,0.8125
0.266666667,0.4
0.526315789,0.7
0.5,0.823529412
0,0.705882353
0,0.789473684
0,0.4375
0,0.62295082
0.666666667,0.888888889
0,0.666666667
0.4,0.909090909
0.45,0.875
0.583333333,0.583333333
0,0.931034483
0.117647059,0.571428571
0,0.769230769
0,0.928571429
0,0.6875
0.153846154,0.818181818
0.363636364,0.615384615
0,0.692307692
0.416666667,0.8
0,0.5
0.416666667,0.727272727
0,0.916666667
0,0.95
0,0.535714286
0.333333333,0.722222222
0.363636364,0.777777778
0.333333333,0.857142857
0.083333333,0.733333333
0.166666667,0.894736842
0.571428571,0.869565217
0,0.666666667
0.08,0.807692308
0.555555556,0.842105263
0,0.592592593
0,0.705882353
0,0.947368421
0,0.571428571
0,0.882352941
0.583333333,0.829268293
0,0.76
0.428571429,0.791666667
0.235294118,0.733333333
0.470588235,0.5625
0.454545455,0.916666667
0.454545455,0.75
0,0.8125
0,0.8125
0,0.659574468
0.4375,0.625
0.5,0.75
0,0.875
0.25,0.555555556
0.666666667,0.7
0,0.733333333
0,0.857142857
0.352941176,0.727272727
0.4375,0.75
0.5,0.555555556
0.375,0.615384615
0.4375,0.705882353
0,0.714285714
0,0.85
0.105263158,0.9375
0.466666667,0.533333333
0.666666667,0.692307692
0.5625,0.916666667
0.375,0.8
0,0.928571429
0.384615385,0.733333333
0,0.7
0.6,0.652173913
0.166666667,0.684210526
0.272727273,1
0.272727273,0.833333333
0,0.6875
0.0625,0.923076923
0.272727273,0.615384615
0.25,1
0,0.68
0,0.5625
0,0.678571429
0.466666667,0.79245283
0.416666667,0.76
1,0.787878788
0,0.736842105
0.3125,0.545454545
0.230769231,0.833333333
0.516129032,0.9
0,0.75862069
0,0.866666667
0,0.928571429
0.375,0.75
0,0.7
0.5,0.6
0,0.705882353
0.294117647,0.68
0.352941176,1
0.315789474,0.857142857
0,0.545454545
0,0.583333333
0,0.625
0,0.857142857
0,0.733333333
0.375,0.88
0,0.6875
0.083333333,1
0,0.867924528
0,0.947368421
0.428571429,0.944444444
0,0.933333333
0,0.842105263
0,0.822222222
0.166666667,0.923076923
0,0.894736842
0.4375,0.363636364
0,0.529411765
0.666666667,0.5
0,0.764705882
0.3125,0.454545455
0.473684211,0.888888889
0,0.857142857
0.5,0.8
0.3125,0.933333333
0.416666667,0.838709677
0,0.857142857
0.3125,0.913043478
0.375,0.592592593
0,0.666666667
0.526315789,0.818181818
0,0.766666667
0.266666667,0.428571429
0.416666667,0.561403509
0.483870968,0.777777778
0.25,0.873239437
0.5625,0.96
0,0.526315789
0.083333333,0.692307692
0,0.666666667
0.315789474,0.888888889
0.25,0.590909091
0.583333333,0.838709677
0.5,0.916666667
0,0.8
0.791666667,0.789473684
0,0.704545455
0.368421053,0.5
0,0.928571429
0,0.5
0.375,0.375
0.416666667,0.833333333
0.666666667,0.909090909
0,0.37962963
0.176470588,0.95
0.777777778,0.454545455
0.333333333,0.529411765
0,0.916666667
0.421052632,0.684210526
0,0.739130435
0.5,0.8
0.0625,0.777777778
0.166666667,0.791666667
0.636363636,0.2
0,0.823529412
0.615384615,0.695652174
0,0.382352941
0,0.833333333
0,0.675
0.368421053,0.774193548
0,0.785714286
0.2,0.580645161
0,0.75
0,0.894736842
0.166666667,0.875
0,0.863636364
0,1
0,0.75
0.727272727,0.67
0,0.19
0,0.2
0,0.82
0.8,0.38
0,0.66
0.25,0.42
0,0.39
0,0.6
0,0.68
0,0.66
0.666666667,0.6
0,0.32
0.25,0.56
0.375,0.55
0,0.4
0,0.5
0,0
0.384615385,0.36
0.5,0.64
0,0.5
0.25,0.73
0.3125,0.71
0,0.81
0,0.56
0.166666667,0.73
0,0.62
0.6,0.33
0.538461538,0.75
0.75,0.25
0.416666667,0.55
0,0.54
0,0.65
0,0.86
0.277777778,0.92
0,0.8
0.714285714,0.54
0.333333333,0.77
0.875,0.7
0.210526316,0.75
0.25,0.6
0.4375,0.87
0.2,0.74
0.230769231,0.39
0,0.44
0,0.64
0,0.36
0,0.56
0.526315789,0.51
0.666666667,0.82
0.483870968,0.94
0.4375,0.95
0.230769231,0.38
0,0.61
0.4,0.65
0,0.59
0,0.59
0.615384615,0.88
0.4,0.83
0.157894737,0.78
0.5,0.65
0.666666667,0.63
0,0.52
0,0.92
0.1,1
0.583333333,0.98
0.75,1
0.421052632,1
0.533333333,0.27
0.5,0.79
0.75,0.55
0.727272727,0.95
0,0.2
0,0.92
0,0.88
0.2,0.89
0.166666667,0.95
0.473684211,1
0.333333333,0.43
0,0.9
0.090909091,0.78
0,0.13
0,0.64
0.4,0.38
0,0.86
0.631578947,0.05
0,0.79
0,0.75
0.789473684,0.72
0.263157895,0.82
0.5,0.33
0.533333333,0.81
0,0.75
0.1,0.82
0,0.88
0.384615385,0.77
0.75,0.88
0,0.65
0,0.79
0.333333333,0.92
0.25,0.57
0,0.81
0.1,0.76
0,0.6
0.583333333,0.93
0.444444444,0.4
0.4,0.88
0.333333333,0.72
0.5625,0.82
0,0.67
0.363636364,0.83
0,0.93
0.6,0.78
0.625,0.97
0,0.7
0.5,0.8
0.416666667,0.56
0.058823529,0.51
0.25,0.96
0,0.86
0,0.93
0.454545455,0.33
0.6875,0.86
0.416666667,0.9
0.444444444,1
0.552631579,0.88
0,0.84
0.388888889,0.73
0.611111111,0.71
0,0
0.363636364,0.5
0.166666667,0.44
0,0.86
0.8,0.48
0.555555556,0.76
0.375,0.91
0.352941176,0.9
0.181818182,0
0,1
0.466666667,0.85
0.083333333,0.88
0.764705882,0.47
0.722222222,0.74
0.555555556,0.94
0.285714286,0.78
0.294117647,0.97
0.545454545,0.22
0,0.08
0.363636364,0.88
0.25,0.82
0,0.89
0.526315789,0
0.333333333,0.78
0.411764706,0.62
0.65,0.67
0.272727273,0.69
0,0.75
0.454545455,0.78
0.461538462,0.97
0.416666667,0.9
0.578947368,0.85
0.2,0.8
0.709677419,0.83
0.25,1
0,1
0,1
0,0.91
0.363636364,0.5
0,0.56
0.615384615,0.8
0,0.96
0.166666667,0.6
0.217391304,0.7
0.368421053,0.6
0.666666667,0.64
0,0.85
0,1
0,0.67
0,0.33
0.333333333,0.81
0.181818182,0.64
0.47826087,0.75
0,0.94
0.714285714,1
0.708333333,0.95
0.263157895,0.77
0.25,0.85
0.3125,1
0,0.29
0.181818182,0.71
0,0.61
0.333333333,0.6
0,0.59
0,0.69
0.261904762,0.56
0.307692308,0.43
0.375,0.63
0,0.63
0.181818182,0.66
0,0.65
0.333333333,0.7
0.5,0.74
1,0.73
0,0.5
0.461538462,0.82
0.675675676,0.33
0,0.8
0.363636364,0.64
0.2,0.52
0,0.79
0,0.63
0.166666667,0.8
0.4,0.64
0.5,0.72
0.571428571,0.8
0.592592593,0.83
0.333333333,0.38
0.619047619,0.93
0,0.8
0.4,0.53
0.454545455,0.51
0,0.32
0.8,0.67
0.5,0.8
0.5,0.9
0.695652174,0.41
0,0.67
0.384615385,0.44
0,0.73
0.444444444,0.77
0.375,0.92
0.416666667,0.65
0.25,0.73
0.217391304,0.63
0.0625,0.74
0,0.8
0.181818182,1
0.681818182,0.92
0.181818182,0.53
0.5625,0.86
0.5,0.75
0.75,0.17
0.1875,0.88
0.470588235,0.82
0,0.37
0.4,0.45
0.736842105,0.63
0.181818182,0.72
0,0.95
0.791666667,0.86
0,0.66
0.5625,0.91
0.666666667,0.5
0.166666667,0.72
0.466666667,1
0,0.82
0.705882353,0.86
0,0.87
0,0.84
0.466666667,0.57
0,1
0.166666667,0.54
0,0.67
0.916666667,0.89
0.55,0.98
0.5,0.58
0.4375,0.79
0,0.9
0.363636364,0.5
0.8,0.77
0,0.86
0.470588235,0.6
0,0.96
0,0.83
0.166666667,1
0.181818182,0.79
0.583333333,0.96
0.380952381,0.73
0.55,0.7
0.5625,0.84
0.272727273,0.49
0,0.64
0.545454545,0.6
0,0.82
0,0.8
0,0.89
0.272727273,1
0,0.75
0,0.85
0.466666667,0.85
0.666666667,1
0.583333333,0.85
0.55,0.9
0.166666667,0.73
0.181818182,0.22
0,0.98
0,0.65
0.619771863,0.78
0.166666667,1
0.5,0.96
0,0.55
0.827586207,0.71
0.636363636,0.13
0,0
0.833333333,0.53
0.4,0.5
0.083333333,0.58
0.2,0.37
0.416666667,0.39
0,0.57
0.4,0.89
0.65625,0.83
0.333333333,0.92
0.636363636,0.76
0,0.74
0.647058824,0.97
0.545454545,0.7
0,0.71
0,0.97
0.25,0.85
0.689655172,0.64
0.461538462,0.84
0.583333333,0.51
0.647058824,0.8
0.375,0.76
0,0.36
0.5,0.53
0.454545455,0.73
0,0.84
0.5,0.72
0.769230769,0.87
0.2,1
0.5,0.58
0.285714286,0.29
0,0.71
0,0.79
0.333333333,0.87
0.25,0.65
0,0.92
0,0.71
0.611111111,0.56
0.5,0.75
0,0.89
0.083333333,0.88
0.285714286,0.82
0,0.92
0,0.63
0.333333333,0.7
0,0.36
0.25,0.62
0.25,0.74
0.75,0.69
0.611111111,0.45
0,0.79
0.222222222,0.76
0.166666667,1
0.428571429,1
0.416666667,0.83
0,0.89
0.333333333,0.88
0,0.83
0.166666667,0.61
0,0.61
0.5,0.71
0.583333333,0.75
0.277777778,0.46
0,0.53
0.071428571,0.83
0.285714286,0.73
0.350877193,0.68
0.388888889,0.42
0.212121212,0.51
0.25,0.78
0,0.81
0.666666667,0.75
0.4,0.55
0.5,0.75
0.333333333,0.53
0,0.66
0.166666667,0.72
0.476190476,0.97
0.5,0.74
0.363636364,0.9
0.75,0.92
0.352941176,0.91
0,0.88
0,0.95
0,0.95
0.76,0.71
0.333333333,0.65
0.166666667,0.88
0.230769231,0.66
0.155172414,0.75
0.333333333,0.86
0.5,0.81
0,0.82
0.411764706,0.94
0.583333333,0.88
0.555555556,0.93
0.444444444,0.93
0.4,0.57
0,0.74
0.444444444,1
0.466666667,0.64
0,1
0,0.89
0.333333333,0.53
0.727272727,0.88
0.166666667,0.97
0.583333333,0.79
0.111111111,0.68
0.642857143,0.71
0,0.67
0.583333333,0.88
0.454545455,0.86
0.444444444,0.81
0,0.89
0,0.85
0.695652174,0.88
0.125,0.76
0.285714286,0.84
0.416666667,0.61
0,0.75
0.333333333,0.65
0,0.86
0.352941176,0.94
0.583333333,0.88
0.583333333,0.8
0.333333333,1
0.911764706,0.67
0.25,1
0.5,0.7
0.25,0.76
0,0.77
0,0.41
0,0.77
0,1
0,0.89
0.388888889,0.46
0.357142857,0.84
0.307692308,0.76
0,0.54
0.692307692,0.64
0,0.67
0.666666667,0.43
0.352941176,0.97
0,0.96
0.631578947,0.91
0.363636364,0.76
0.538461538,0.78
0.083333333,0.89
0.8,0.57
0.533333333,0.29
0,0.95
0.555555556,0.43
0.416666667,0.92
0.384615385,0.63
0,0.68
0,0.81
0,0.88
0.047619048,0.63
0,0.74
0.4,0.8
0.285714286,1
0.25,0.45
0,0.84
0.636363636,0.6
0,0.75
0.5,0.5
0.315789474,0.96
0.333333333,0.95
0,0.5
0,0.93
0.333333333,0.8
0.5,0.6
0.523809524,0.56
0.588235294,0.96
0.684210526,0.52
0,1
0,0.52
0.166666667,0.89
0.526315789,0.79
0,0.82
0.342857143,0.63
0.272727273,0.86
0.583333333,0.61
0.111111111,0.57
0.444444444,0.54
0.333333333,0.75
0,1
0,0.95
0.75,0.71
0.583333333,0.81
0.4,0.95
0,0.82
0.578947368,0.73
0.19047619,0.82
0,0.91
0.692307692,0.56
0,0.81
0.636363636,0.77
0.277777778,0.91
0,0.6
0,0.56
0.266666667,0.87
0.181818182,0.63
0,0.87
0.388888889,0.8
0.5,0.63
0.333333333,0.92
0.380952381,0.69
0.52173913,0.97
0,0.95
0,0.92
0,0.86
0,0.62
0.62962963,1
0,0.94
0.403846154,0.54
0.416666667,0.87
0,0.96
0,0.95
0.452830189,1
0,0.93
0.181818182,0.88
0,0.9
0.222222222,0.57
0,0.76
0,0.31
0.333333333,0.89
0.5,0.8
0.1875,0.84
0.846153846,0
0.428571429,0.33
0,0.88
0,0.67
0,0.88
0.47826087,0.86
0.882352941,0.63
0.25,0.72
0.764705882,0.89
0,0.79
0.375,0.58
0.583333333,0.63
0.4,0.78
0.454545455,1
0.75,0.71
0.277777778,0.82
0.307692308,0.96
0,0.24
0.388888889,0.93
0.5,0.69
0,0.72
0.6,0.67
0,0.9
0,0.77
0.409090909,0.88
0.384615385,0.71
0,0.46
0.444444444,0.89
0,0.79
0,0.76
0,0.88
0.545454545,0.39
0,0.95
0,0.58
0.3,0.67
0.25,0.89
0,0.97
0.823529412,0.86
0.277777778,0.88
0.055555556,0.79
0.333333333,0.59
0.666666667,0.91
0.326530612,0.74
